x,hi,low
7942.0,1.13978,1.13963
7943.0,1.13974,1.1396
7944.0,1.13976,1.13962
7945.0,1.13979,1.13965
7946.0,1.13977,1.13963
7947.0,1.13983,1.1397
7948.0,1.13989,1.13975
7949.0,1.13987,1.13973
7950.0,1.13977,1.13963
7951.0,1.13965,1.13951
7952.0,1.13968,1.13952
7953.0,1.13937,1.13921
7954.0,1.13937,1.13921
7955.0,1.13943,1.13927
7956.0,1.13946,1.1393
7957.0,1.13943,1.13926
7958.0,1.13938,1.1392
7959.0,1.13932,1.13915
7960.0,1.13937,1.13922
7961.0,1.13941,1.13925
7962.0,1.13938,1.13923
7963.0,1.13935,1.13921
7964.0,1.13926,1.13913
7965.0,1.13927,1.13913
7966.0,1.13926,1.13913
7967.0,1.13931,1.13914
7968.0,1.13926,1.13915
7969.0,1.13936,1.13918
7970.0,1.13955,1.13939
7971.0,1.13957,1.13942
7972.0,1.13963,1.13946
7973.0,1.13953,1.13936
7974.0,1.13946,1.13929
7975.0,1.13945,1.13931
7976.0,1.13943,1.13929
7977.0,1.13945,1.13931
7978.0,1.13941,1.13928
7979.0,1.13949,1.13935
7980.0,1.13946,1.13931
7981.0,1.13939,1.13925
7982.0,1.13943,1.13927
7983.0,1.13945,1.13929
7984.0,1.13947,1.13932
7985.0,1.13949,1.13934
7986.0,1.13951,1.13937
7987.0,1.13951,1.13934
7988.0,1.13942,1.13926
7989.0,1.13944,1.13929
7990.0,1.1394,1.13928
7991.0,1.13942,1.1393
7992.0,1.13946,1.13932
7993.0,1.13957,1.13941
7994.0,1.13956,1.13942
7995.0,1.13953,1.1394
7996.0,1.13951,1.13937
7997.0,1.13954,1.13941
7998.0,1.13961,1.13947
7999.0,1.13963,1.1395
8000.0,1.13966,1.13953
8001.0,1.13969,1.13954
8002.0,1.13967,1.13953
8003.0,1.13969,1.13956
8004.0,1.1397,1.13955
8005.0,1.13977,1.13962
8006.0,1.13979,1.13965
8007.0,1.1398,1.13967
8008.0,1.13981,1.13969
8009.0,1.13985,1.13972
8010.0,1.13978,1.13965
8011.0,1.13981,1.13967
8012.0,1.13983,1.13969
8013.0,1.13985,1.13972
8014.0,1.13992,1.13978
8015.0,1.13994,1.13981
8016.0,1.14002,1.13989
8017.0,1.13999,1.13986
8018.0,1.14002,1.13988
8019.0,1.13998,1.1398
8020.0,1.13992,1.13979
8021.0,1.1399,1.13977
8022.0,1.13989,1.13972
8023.0,1.13987,1.1397
8024.0,1.13989,1.13974
8025.0,1.13983,1.13969
8026.0,1.13979,1.13965
8027.0,1.1397,1.13957
8028.0,1.13974,1.13959
8029.0,1.13976,1.13963
8030.0,1.13974,1.1396
8031.0,1.13972,1.13957
8032.0,1.13968,1.13954
8033.0,1.13964,1.13949
8034.0,1.13972,1.13956
8035.0,1.13975,1.1396
8036.0,1.13973,1.13957
8037.0,1.13976,1.13962
8038.0,1.13958,1.13943
8039.0,1.13956,1.1394
8040.0,1.13957,1.13943
8041.0,1.13963,1.13949
8042.0,1.1398,1.13964
8043.0,1.13982,1.13968
8044.0,1.13978,1.13963
8045.0,1.13981,1.13966
8046.0,1.13979,1.13963
8047.0,1.14005,1.13989
8048.0,1.14002,1.13985
8049.0,1.13998,1.13978
8050.0,1.14002,1.13987
8051.0,1.13994,1.1398
8052.0,1.13994,1.13979
8053.0,1.13993,1.13977
8054.0,1.13991,1.13976
8055.0,1.13986,1.1397
8056.0,1.13986,1.13972
8057.0,1.13983,1.13969
8058.0,1.13984,1.13969
8059.0,1.13978,1.13963
8060.0,1.1398,1.13966
8061.0,1.13978,1.13963
8062.0,1.13981,1.13966
8063.0,1.13978,1.1396
8064.0,1.13977,1.13962
8065.0,1.13981,1.13966
8066.0,1.13975,1.13959
8067.0,1.13968,1.13953
8068.0,1.13971,1.13957
8069.0,1.13971,1.13956
8070.0,1.13978,1.13963
8071.0,1.13976,1.13961
8072.0,1.13973,1.13959
8073.0,1.13977,1.13961
8074.0,1.13974,1.13959
8075.0,1.13977,1.13962
8076.0,1.13974,1.1396
8077.0,1.13972,1.13956
8078.0,1.13971,1.13957
8079.0,1.13975,1.13959
8080.0,1.13979,1.13963
8081.0,1.13978,1.13963
8082.0,1.13975,1.1396
8083.0,1.13976,1.13961
8084.0,1.13981,1.13965
8085.0,1.13973,1.13957
8086.0,1.13965,1.1395
8087.0,1.13951,1.13936
8088.0,1.13946,1.13931
8089.0,1.1395,1.13934
8090.0,1.13949,1.13933
8091.0,1.13948,1.1393
8092.0,1.13946,1.1393
8093.0,1.13944,1.13928
8094.0,1.13946,1.13929
8095.0,1.13944,1.13928
8096.0,1.13947,1.1393
8097.0,1.13956,1.1394
8098.0,1.13948,1.13932
8099.0,1.13944,1.13928
8100.0,1.13944,1.13928
8101.0,1.13952,1.13935
8102.0,1.13936,1.13918
8103.0,1.1394,1.13924
8104.0,1.13948,1.13931
8105.0,1.13948,1.1393
8106.0,1.13949,1.13934
8107.0,1.13953,1.13937
8108.0,1.13947,1.13932
8109.0,1.13949,1.13934
8110.0,1.13944,1.13929
8111.0,1.13939,1.13924
8112.0,1.13934,1.13919
8113.0,1.13934,1.1392
8114.0,1.13932,1.13917
8115.0,1.13936,1.1392
8116.0,1.13936,1.13921
8117.0,1.13935,1.13921
8118.0,1.13932,1.13918
8119.0,1.13943,1.13927
8120.0,1.13946,1.13931
8121.0,1.13951,1.13934
8122.0,1.13946,1.13932
8123.0,1.1395,1.13934
8124.0,1.13953,1.13938
8125.0,1.13948,1.13933
8126.0,1.13946,1.13931
8127.0,1.13943,1.13928
8128.0,1.13931,1.13917
8129.0,1.13934,1.1392
8130.0,1.13931,1.13917
8131.0,1.13933,1.13921
8132.0,1.13931,1.13917
8133.0,1.1393,1.13914
8134.0,1.13931,1.13917
8135.0,1.13935,1.13919
8136.0,1.13932,1.13916
8137.0,1.1393,1.13914
8138.0,1.13926,1.13913
8139.0,1.13925,1.13913
8140.0,1.13943,1.13928
8141.0,1.1394,1.13924
8142.0,1.13939,1.13925
8143.0,1.13941,1.13925
8144.0,1.13936,1.13919
8145.0,1.13927,1.13911
8146.0,1.13931,1.13915
8147.0,1.13934,1.13919
8148.0,1.13936,1.13921
8149.0,1.13936,1.1392
8150.0,1.1393,1.13917
8151.0,1.13908,1.13892
8152.0,1.13912,1.13898
8153.0,1.13905,1.1389
8154.0,1.13905,1.13891
8155.0,1.13907,1.13891
8156.0,1.13907,1.13894
8157.0,1.13902,1.13888
8158.0,1.13904,1.13891
8159.0,1.1391,1.13895
8160.0,1.13906,1.13892
8161.0,1.13908,1.13894
8162.0,1.13909,1.13893
8163.0,1.13903,1.1389
8164.0,1.13906,1.13894
8165.0,1.13905,1.1389
8166.0,1.13907,1.13894
8167.0,1.13905,1.13892
8168.0,1.13907,1.13894
8169.0,1.13908,1.13892
8170.0,1.13911,1.13897
8171.0,1.13906,1.13892
8172.0,1.13904,1.13889
8173.0,1.13902,1.13886
8174.0,1.13898,1.13882
8175.0,1.13894,1.1388
8176.0,1.13897,1.13882
8177.0,1.1389,1.13875
8178.0,1.1389,1.13877
8179.0,1.13891,1.13877
8180.0,1.13888,1.13872
8181.0,1.13883,1.13868
8182.0,1.13886,1.13871
8183.0,1.13888,1.13873
8184.0,1.13888,1.13872
8185.0,1.13885,1.1387
8186.0,1.13886,1.13873
8187.0,1.13884,1.1387
8188.0,1.13887,1.13874
8189.0,1.13891,1.13877
8190.0,1.13899,1.13885
8191.0,1.13898,1.13885
8192.0,1.13902,1.13887
8193.0,1.13903,1.13891
8194.0,1.13905,1.13894
8195.0,1.13903,1.13889
8196.0,1.13905,1.13894
8197.0,1.13907,1.13894
8198.0,1.13906,1.13894
8199.0,1.13913,1.13899
8200.0,1.13914,1.13901
8201.0,1.13909,1.13895
8202.0,1.13909,1.13896
8203.0,1.13912,1.13899
8204.0,1.13916,1.13902
8205.0,1.13918,1.13906
8206.0,1.13915,1.13899
8207.0,1.13917,1.13902
8208.0,1.13914,1.139
8209.0,1.13912,1.13898
8210.0,1.13914,1.13901
8211.0,1.13919,1.13904
8212.0,1.13919,1.13905
8213.0,1.1392,1.13906
8214.0,1.13923,1.1391
8215.0,1.13923,1.1391
8216.0,1.13923,1.1391
8217.0,1.13928,1.13912
8218.0,1.13926,1.13911
8219.0,1.13925,1.13911
8220.0,1.13919,1.13905
8221.0,1.13924,1.1391
8222.0,1.13921,1.13907
8223.0,1.13921,1.13908
8224.0,1.13924,1.13911
8225.0,1.13928,1.13912
8226.0,1.13916,1.13902
8227.0,1.13922,1.13907
8228.0,1.13917,1.13903
8229.0,1.13921,1.13907
8230.0,1.13923,1.13907
8231.0,1.13923,1.13913
8232.0,1.13923,1.13909
8233.0,1.1392,1.13906
8234.0,1.13918,1.13902
8235.0,1.13905,1.13891
8236.0,1.13915,1.139
8237.0,1.13917,1.13903
8238.0,1.13914,1.13899
8239.0,1.13911,1.13897
8240.0,1.13918,1.13904
8241.0,1.13916,1.13902
8242.0,1.13914,1.13899
8243.0,1.13917,1.13902
8244.0,1.1392,1.13906
8245.0,1.13899,1.13885
8246.0,1.13906,1.13893
8247.0,1.139,1.13884
8248.0,1.13903,1.13887
8249.0,1.13903,1.13888
8250.0,1.13901,1.13887
8251.0,1.139,1.13887
8252.0,1.13898,1.13887
8253.0,1.13896,1.13884
8254.0,1.13901,1.13887
8255.0,1.13899,1.13883
8256.0,1.13896,1.13881
8257.0,1.13899,1.13886
8258.0,1.13902,1.13887
8259.0,1.13892,1.13877
8260.0,1.13887,1.13872
8261.0,1.13893,1.13879
8262.0,1.13893,1.13878
8263.0,1.13897,1.13881
8264.0,1.139,1.13884
8265.0,1.13899,1.13884
8266.0,1.13897,1.13882
8267.0,1.139,1.13886
8268.0,1.13907,1.13893
8269.0,1.13911,1.13896
8270.0,1.1391,1.13895
8271.0,1.13907,1.13892
8272.0,1.13909,1.13896
8273.0,1.13909,1.13895
8274.0,1.13907,1.13892
8275.0,1.13907,1.13892
8276.0,1.13907,1.13892
8277.0,1.13897,1.13883
8278.0,1.13901,1.13886
8279.0,1.13898,1.13885
8280.0,1.13897,1.13884
8281.0,1.13895,1.13881
8282.0,1.13895,1.13882
8283.0,1.13887,1.1387
8284.0,1.13874,1.13858
8285.0,1.13868,1.13854
8286.0,1.13873,1.13858
8287.0,1.13868,1.13851
8288.0,1.13863,1.13847
8289.0,1.13858,1.13843
8290.0,1.13861,1.13846
8291.0,1.13862,1.13847
8292.0,1.13855,1.13841
8293.0,1.13861,1.13845
8294.0,1.13864,1.13849
8295.0,1.13861,1.13846
8296.0,1.13858,1.13843
8297.0,1.13856,1.13842
8298.0,1.1385,1.13834
8299.0,1.13848,1.13833
8300.0,1.13848,1.13834
8301.0,1.13847,1.13832
8302.0,1.13852,1.13837
8303.0,1.13855,1.1384
8304.0,1.13862,1.13848
8305.0,1.13859,1.13843
8306.0,1.13858,1.13844
8307.0,1.13862,1.13847
8308.0,1.13861,1.13843
8309.0,1.13859,1.13844
8310.0,1.1386,1.13845
8311.0,1.13857,1.13843
8312.0,1.13866,1.13851
8313.0,1.13864,1.13848
8314.0,1.13864,1.1385
8315.0,1.13857,1.13841
8316.0,1.13852,1.13837
8317.0,1.13844,1.13828
8318.0,1.1385,1.13836
8319.0,1.13841,1.13827
8320.0,1.13841,1.13826
8321.0,1.1386,1.13846
8322.0,1.13853,1.13837
8323.0,1.13862,1.13847
8324.0,1.13872,1.13857
8325.0,1.13875,1.1386
8326.0,1.13879,1.13863
8327.0,1.13882,1.13866
8328.0,1.13884,1.13868
8329.0,1.13894,1.13878
8330.0,1.13891,1.13877
8331.0,1.13898,1.13883
8332.0,1.13893,1.13878
8333.0,1.13905,1.13892
8334.0,1.1391,1.13896
8335.0,1.13913,1.139
8336.0,1.13911,1.139
8337.0,1.13915,1.13902
8338.0,1.13915,1.13898
8339.0,1.13917,1.13902
8340.0,1.13918,1.13904
8341.0,1.13917,1.13903
8342.0,1.13918,1.13902
8343.0,1.13918,1.13903
8344.0,1.13923,1.13908
8345.0,1.13936,1.13922
8346.0,1.13934,1.13921
8347.0,1.13922,1.13908
8348.0,1.1393,1.13917
8349.0,1.13928,1.13913
8350.0,1.13934,1.13919
8351.0,1.13937,1.13921
8352.0,1.13935,1.1392
8353.0,1.13933,1.13918
8354.0,1.13929,1.13913
8355.0,1.13936,1.13924
8356.0,1.13939,1.13924
8357.0,1.13942,1.13929
8358.0,1.13947,1.13932
8359.0,1.13948,1.13933
8360.0,1.13947,1.13931
8361.0,1.13944,1.13929
8362.0,1.13939,1.13922
8363.0,1.13933,1.13918
8364.0,1.13933,1.13919
8365.0,1.13937,1.13922
8366.0,1.13934,1.1392
8367.0,1.13931,1.13916
8368.0,1.13934,1.1392
8369.0,1.13939,1.13924
8370.0,1.13936,1.13922
8371.0,1.13936,1.13923
8372.0,1.13941,1.13925
8373.0,1.13944,1.13929
8374.0,1.1395,1.13936
8375.0,1.13948,1.13935
8376.0,1.13949,1.13934
8377.0,1.13951,1.13937
8378.0,1.13954,1.13938
8379.0,1.13956,1.13941
8380.0,1.13954,1.13941
8381.0,1.13953,1.1394
8382.0,1.13955,1.13942
8383.0,1.13945,1.13932
8384.0,1.13945,1.13932
8385.0,1.13946,1.13932
8386.0,1.13945,1.13929
8387.0,1.13944,1.13929
8388.0,1.13938,1.13924
8389.0,1.13936,1.13922
8390.0,1.13941,1.13925
8391.0,1.13937,1.13923
8392.0,1.13944,1.13927
8393.0,1.1394,1.13926
8394.0,1.13938,1.13923
8395.0,1.13932,1.13918
8396.0,1.13936,1.1392
8397.0,1.13933,1.13918
8398.0,1.1393,1.13915
8399.0,1.13928,1.13913
8400.0,1.13931,1.13916
8401.0,1.1393,1.13917
8402.0,1.13928,1.13912
8403.0,1.13923,1.13909
8404.0,1.13926,1.13911
8405.0,1.13926,1.13912
8406.0,1.13924,1.13909
8407.0,1.1392,1.13907
8408.0,1.13915,1.13899
8409.0,1.1391,1.13896
8410.0,1.13912,1.13898
8411.0,1.13915,1.139
8412.0,1.13913,1.13898
8413.0,1.13916,1.13901
8414.0,1.13907,1.13893
8415.0,1.13898,1.13882
8416.0,1.13892,1.13878
8417.0,1.13892,1.13877
8418.0,1.13896,1.13883
8419.0,1.13893,1.13878
8420.0,1.1388,1.13865
8421.0,1.13882,1.13867
8422.0,1.13883,1.13868
8423.0,1.13886,1.13872
8424.0,1.1389,1.13875
8425.0,1.13894,1.13879
8426.0,1.13901,1.13886
8427.0,1.13887,1.13873
8428.0,1.13891,1.13877
8429.0,1.13886,1.13872
8430.0,1.13888,1.13874
8431.0,1.13901,1.13888
8432.0,1.139,1.13887
8433.0,1.13898,1.13884
8434.0,1.13891,1.13877
8435.0,1.13895,1.13881
8436.0,1.13901,1.13886
8437.0,1.13897,1.13878
8438.0,1.1389,1.13875
8439.0,1.13893,1.13879
8440.0,1.13897,1.13883
8441.0,1.13895,1.13881
8442.0,1.13898,1.13884
8443.0,1.13901,1.13888
8444.0,1.13908,1.13895
8445.0,1.13911,1.13899
8446.0,1.13913,1.139
8447.0,1.13915,1.13902
8448.0,1.13928,1.13915
8449.0,1.13931,1.13917
8450.0,1.13921,1.13908
8451.0,1.13927,1.13911
8452.0,1.13928,1.13915
8453.0,1.13928,1.13915
8454.0,1.13932,1.13918
8455.0,1.13936,1.13922
8456.0,1.1394,1.13925
8457.0,1.13943,1.13928
8458.0,1.13939,1.13926
8459.0,1.13942,1.13929
8460.0,1.1394,1.13925
8461.0,1.13941,1.13928
8462.0,1.1394,1.13924
8463.0,1.13942,1.13929
8464.0,1.13946,1.13933
8465.0,1.13946,1.13932
8466.0,1.13938,1.13924
8467.0,1.1394,1.13924
8468.0,1.13938,1.13922
8469.0,1.1394,1.13925
8470.0,1.13947,1.13931
8471.0,1.13947,1.13932
8472.0,1.13948,1.13932
8473.0,1.13945,1.13929
8474.0,1.13941,1.13926
8475.0,1.13943,1.13929
8476.0,1.13945,1.13932
8477.0,1.13947,1.13932
8478.0,1.13941,1.13927
8479.0,1.13949,1.13934
8480.0,1.13949,1.13934
8481.0,1.13943,1.13929
8482.0,1.13944,1.13929
8483.0,1.13944,1.13929
8484.0,1.13941,1.13924
8485.0,1.13941,1.13928
8486.0,1.13942,1.13928
8487.0,1.13948,1.13935
8488.0,1.13952,1.13939
8489.0,1.13951,1.13938
8490.0,1.13954,1.13941
8491.0,1.13951,1.13937
8492.0,1.13953,1.13941
8493.0,1.13951,1.13935
8494.0,1.13953,1.13938
8495.0,1.13963,1.13949
8496.0,1.13964,1.13952
8497.0,1.13969,1.13954
8498.0,1.13965,1.13952
8499.0,1.13968,1.13954
8500.0,1.13966,1.13951
8501.0,1.13962,1.13948
8502.0,1.13957,1.13943
8503.0,1.13957,1.13943
8504.0,1.13962,1.13947
8505.0,1.13966,1.13951
8506.0,1.13968,1.13953
8507.0,1.13975,1.13959
8508.0,1.13977,1.13962
8509.0,1.1398,1.13965
8510.0,1.13976,1.13962
8511.0,1.13974,1.1396
8512.0,1.13981,1.13965
8513.0,1.13983,1.1397
8514.0,1.13982,1.13966
8515.0,1.13986,1.1397
8516.0,1.13988,1.13974
8517.0,1.13987,1.13972
8518.0,1.13985,1.13967
8519.0,1.13987,1.13972
8520.0,1.13982,1.13965
8521.0,1.13983,1.13966
8522.0,1.1398,1.13965
8523.0,1.13988,1.13972
8524.0,1.13995,1.13979
8525.0,1.13998,1.13983
8526.0,1.14009,1.13994
8527.0,1.14006,1.13989
8528.0,1.13997,1.13981
8529.0,1.13981,1.13964
8530.0,1.13978,1.13963
8531.0,1.1398,1.13963
8532.0,1.13977,1.13961
8533.0,1.13974,1.13959
8534.0,1.13949,1.13933
8535.0,1.13953,1.13935
8536.0,1.13958,1.13944
8537.0,1.13957,1.13941
8538.0,1.13952,1.13936
8539.0,1.13955,1.13939
8540.0,1.13957,1.13943
8541.0,1.13948,1.13933
8542.0,1.13946,1.13931
8543.0,1.13932,1.13915
8544.0,1.1393,1.13915
8545.0,1.13922,1.13906
8546.0,1.13926,1.13911
8547.0,1.1393,1.13916
8548.0,1.13937,1.13921
8549.0,1.13933,1.13917
8550.0,1.13931,1.13915
8551.0,1.13927,1.13912
8552.0,1.1393,1.13915
8553.0,1.13928,1.13913
8554.0,1.13935,1.13919
8555.0,1.13937,1.13923
8556.0,1.13941,1.13926
8557.0,1.13939,1.13924
8558.0,1.13931,1.13916
8559.0,1.13927,1.13913
8560.0,1.13922,1.13908
8561.0,1.13923,1.13907
8562.0,1.13925,1.1391
8563.0,1.13921,1.13907
8564.0,1.13919,1.13905
8565.0,1.13919,1.13904
8566.0,1.13915,1.139
8567.0,1.13906,1.13891
8568.0,1.13909,1.13894
8569.0,1.13911,1.13895
8570.0,1.13907,1.13892
8571.0,1.13909,1.13894
8572.0,1.1391,1.13895
8573.0,1.13904,1.13887
8574.0,1.13896,1.13881
8575.0,1.13899,1.13884
8576.0,1.13902,1.13887
8577.0,1.13906,1.13891
8578.0,1.13915,1.139
8579.0,1.13913,1.13898
8580.0,1.13923,1.13908
8581.0,1.13912,1.13897
8582.0,1.13924,1.13909
8583.0,1.13928,1.13913
8584.0,1.13924,1.1391
8585.0,1.13923,1.13909
8586.0,1.13926,1.13912
8587.0,1.13922,1.13908
8588.0,1.13926,1.13911
8589.0,1.13923,1.13909
8590.0,1.13922,1.13908
8591.0,1.13912,1.13897
8592.0,1.13906,1.13892
8593.0,1.13913,1.13897
8594.0,1.13902,1.13889
8595.0,1.13891,1.13877
8596.0,1.13893,1.1388
8597.0,1.13891,1.13878
8598.0,1.13892,1.13878
8599.0,1.1389,1.13875
8600.0,1.13887,1.13872
8601.0,1.13895,1.13879
8602.0,1.13898,1.13883
8603.0,1.13902,1.13887
8604.0,1.13899,1.13884
8605.0,1.13899,1.13884
8606.0,1.13892,1.13877
8607.0,1.13891,1.13876
8608.0,1.1389,1.13875
8609.0,1.13893,1.13878
8610.0,1.13892,1.13877
8611.0,1.13895,1.1388
8612.0,1.13902,1.13888
8613.0,1.13906,1.13891
8614.0,1.13912,1.13898
8615.0,1.13905,1.13891
8616.0,1.13902,1.13888
8617.0,1.139,1.13886
8618.0,1.13904,1.1389
8619.0,1.13903,1.13887
8620.0,1.13896,1.13881
8621.0,1.13904,1.13888
8622.0,1.13904,1.13888
8623.0,1.13899,1.13883
8624.0,1.13902,1.13887
8625.0,1.13902,1.13887
8626.0,1.13903,1.13888
8627.0,1.13896,1.13883
8628.0,1.139,1.13887
8629.0,1.13904,1.1389
8630.0,1.13908,1.13893
8631.0,1.13912,1.13897
8632.0,1.13914,1.13901
8633.0,1.13918,1.13904
8634.0,1.13916,1.13902
8635.0,1.13922,1.13908
8636.0,1.13926,1.13911
8637.0,1.13926,1.13913
8638.0,1.13932,1.13918
8639.0,1.13926,1.13911
8640.0,1.13929,1.13915
8641.0,1.13924,1.13909
8642.0,1.13921,1.13907
8643.0,1.13919,1.13904
8644.0,1.13921,1.13907
8645.0,1.13925,1.1391
8646.0,1.13926,1.13912
8647.0,1.13924,1.13908
8648.0,1.13917,1.13903
8649.0,1.13915,1.13899
8650.0,1.13915,1.13901
8651.0,1.13918,1.13903
8652.0,1.13914,1.139
8653.0,1.13917,1.13902
8654.0,1.13924,1.13909
8655.0,1.13927,1.13913
8656.0,1.13932,1.13916
8657.0,1.13929,1.13913
8658.0,1.13929,1.13914
8659.0,1.13923,1.13907
8660.0,1.1392,1.13904
8661.0,1.13917,1.13902
8662.0,1.13921,1.13905
8663.0,1.13924,1.13909
8664.0,1.1392,1.13906
8665.0,1.13924,1.1391
8666.0,1.13921,1.13906
8667.0,1.13924,1.13908
8668.0,1.1393,1.13916
8669.0,1.13929,1.13914
8670.0,1.1392,1.13905
8671.0,1.1393,1.13915
8672.0,1.13929,1.13915
8673.0,1.13926,1.13912
8674.0,1.1393,1.13915
8675.0,1.13936,1.13922
8676.0,1.13934,1.13921
8677.0,1.13942,1.13928
8678.0,1.13938,1.13925
8679.0,1.13943,1.13928
8680.0,1.13937,1.13926
8681.0,1.13942,1.13928
8682.0,1.13937,1.13924
8683.0,1.13942,1.13927
8684.0,1.13958,1.13945
8685.0,1.13963,1.13946
8686.0,1.13969,1.13954
8687.0,1.13967,1.13951
8688.0,1.13972,1.13957
8689.0,1.13976,1.1396
8690.0,1.13982,1.13967
8691.0,1.13975,1.13959
8692.0,1.13962,1.13946
8693.0,1.13954,1.13937
8694.0,1.13957,1.13942
8695.0,1.13946,1.13932
8696.0,1.13942,1.13927
8697.0,1.13937,1.13922
8698.0,1.13934,1.1392
8699.0,1.1393,1.13913
8700.0,1.1393,1.13916
8701.0,1.13939,1.13925
8702.0,1.13931,1.13917
8703.0,1.13938,1.13924
8704.0,1.13923,1.13905
8705.0,1.13925,1.13909
8706.0,1.13927,1.13912
8707.0,1.13942,1.13927
8708.0,1.13935,1.1392
8709.0,1.13944,1.13929
8710.0,1.13923,1.13909
8711.0,1.13913,1.13897
8712.0,1.13924,1.13908
8713.0,1.13923,1.13907
8714.0,1.13935,1.13919
8715.0,1.13933,1.13918
8716.0,1.13938,1.13922
8717.0,1.13932,1.13915
8718.0,1.13938,1.13921
8719.0,1.13937,1.13922
8720.0,1.13931,1.13915
8721.0,1.13927,1.13913
8722.0,1.13928,1.13913
8723.0,1.13929,1.13914
8724.0,1.13932,1.13918
8725.0,1.13933,1.13919
8726.0,1.13938,1.13922
8727.0,1.13937,1.13922
8728.0,1.13941,1.13926
8729.0,1.13947,1.13933
8730.0,1.13951,1.13936
8731.0,1.13948,1.13934
8732.0,1.13944,1.13928
8733.0,1.13945,1.13929
8734.0,1.13943,1.13927
8735.0,1.13942,1.13927
8736.0,1.13945,1.1393
8737.0,1.13949,1.13934
8738.0,1.13952,1.13936
8739.0,1.13943,1.13926
8740.0,1.13949,1.13932
8741.0,1.13948,1.13933
8742.0,1.13943,1.13927
8743.0,1.13941,1.13925
8744.0,1.13943,1.13927
8745.0,1.13936,1.13921
8746.0,1.13933,1.13918
8747.0,1.13934,1.13921
8748.0,1.13938,1.13923
8749.0,1.13932,1.13916
8750.0,1.13934,1.13918
8751.0,1.13938,1.13923
8752.0,1.13938,1.13923
8753.0,1.13933,1.13918
8754.0,1.13928,1.13913
8755.0,1.13931,1.13916
8756.0,1.13923,1.13908
8757.0,1.13921,1.13906
8758.0,1.13921,1.13906
8759.0,1.13924,1.1391
8760.0,1.13928,1.13913
8761.0,1.13917,1.13901
8762.0,1.13915,1.139
8763.0,1.13922,1.13907
8764.0,1.13919,1.13903
8765.0,1.13918,1.13902
8766.0,1.13908,1.13893
8767.0,1.13911,1.13895
8768.0,1.13912,1.13898
8769.0,1.13912,1.13897
8770.0,1.13909,1.13895
8771.0,1.13913,1.13897
8772.0,1.13909,1.13894
8773.0,1.13912,1.13896
8774.0,1.13913,1.13897
8775.0,1.13907,1.13892
8776.0,1.1391,1.13894
8777.0,1.13908,1.13892
8778.0,1.13916,1.13901
8779.0,1.13919,1.13905
8780.0,1.13917,1.13901
8781.0,1.13909,1.13895
8782.0,1.13912,1.13897
8783.0,1.13912,1.13896
8784.0,1.1391,1.13894
8785.0,1.13912,1.13898
8786.0,1.13918,1.139
8787.0,1.1392,1.13904
8788.0,1.13918,1.13902
8789.0,1.13921,1.13907
8790.0,1.13925,1.13911
8791.0,1.13922,1.13909
8792.0,1.13924,1.13911
8793.0,1.13923,1.13911
8794.0,1.13923,1.1391
8795.0,1.13927,1.13913
8796.0,1.13932,1.13918
8797.0,1.13936,1.13922
8798.0,1.13934,1.13919
8799.0,1.13935,1.13923
8800.0,1.13934,1.13919
8801.0,1.13936,1.13922
8802.0,1.1393,1.13916
8803.0,1.13934,1.13919
8804.0,1.13937,1.13922
8805.0,1.13936,1.13923
8806.0,1.13934,1.13921
8807.0,1.13934,1.1392
8808.0,1.13932,1.13917
8809.0,1.13934,1.1392
8810.0,1.13943,1.13926
8811.0,1.13941,1.13926
8812.0,1.13943,1.13928
8813.0,1.13943,1.13927
8814.0,1.13945,1.13932
8815.0,1.13949,1.13935
8816.0,1.13953,1.13938
8817.0,1.13956,1.13941
8818.0,1.13953,1.1394
8819.0,1.13947,1.13932
8820.0,1.13943,1.13929
8821.0,1.13931,1.13916
8822.0,1.13929,1.13913
8823.0,1.13929,1.13915
8824.0,1.13924,1.13909
8825.0,1.13928,1.13912
8826.0,1.13926,1.13911
8827.0,1.13935,1.1392
8828.0,1.13939,1.13923
8829.0,1.13939,1.13926
8830.0,1.13945,1.13931
8831.0,1.13945,1.13929
8832.0,1.13946,1.13932
8833.0,1.13953,1.13939
8834.0,1.13951,1.13938
8835.0,1.13949,1.13933
8836.0,1.13945,1.13932
8837.0,1.1394,1.13925
8838.0,1.13945,1.13931
8839.0,1.13941,1.13929
8840.0,1.13945,1.13931
8841.0,1.13949,1.13935
8842.0,1.13952,1.13936
8843.0,1.13948,1.13935
8844.0,1.13956,1.13942
8845.0,1.13951,1.13936
8846.0,1.13948,1.13934
8847.0,1.13934,1.13919
8848.0,1.13938,1.1392
8849.0,1.1393,1.13916
8850.0,1.13916,1.13903
8851.0,1.13915,1.13902
8852.0,1.13914,1.13902
8853.0,1.1391,1.13896
8854.0,1.13913,1.13899
8855.0,1.13907,1.13895
8856.0,1.13914,1.13901
8857.0,1.1391,1.13895
8858.0,1.13913,1.13899
8859.0,1.13915,1.13899
8860.0,1.13911,1.13899
8861.0,1.13915,1.13901
8862.0,1.13913,1.13899
8863.0,1.13926,1.1391
8864.0,1.13931,1.13918
8865.0,1.13935,1.1392
8866.0,1.13939,1.13923
8867.0,1.13942,1.13926
8868.0,1.1394,1.13923
8869.0,1.13937,1.13921
8870.0,1.1393,1.13915
8871.0,1.13926,1.13912
8872.0,1.13914,1.13895
8873.0,1.13905,1.1389
8874.0,1.13901,1.13886
8875.0,1.13905,1.13889
